{'doc_id': 'NYT_ENG_19960603.0203', 'sentence_id': 32, 'h': {'id': 'Q133396', 'pos': [8, 9]}, 't': {'id': 'Q983154', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990706.1053', 'sentence_id': 4, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990706.1055', 'sentence_id': 10, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990706.1058', 'sentence_id': 4, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990706.1061', 'sentence_id': 10, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990706.1400', 'sentence_id': 30, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990706.1405', 'sentence_id': 30, 'h': {'id': 'Q187009', 'pos': [25, 26]}, 't': {'id': 'Q60206', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020320.1752', 'sentence_id': 1, 'h': {'id': 'Q546881', 'pos': [11, 13]}, 't': {'id': 'Q206', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020721.0013', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [21, 24]}, 't': {'id': 'Q22368', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980618.0320', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980618.0379', 'sentence_id': 26, 'h': {'id': 'Q253414', 'pos': [18, 19]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980618.0404', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [4, 5]}, 't': {'id': 'Q483437', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980618.0481', 'sentence_id': 17, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20011220.0316', 'sentence_id': 2, 'h': {'id': 'Q193272', 'pos': [6, 13]}, 't': {'id': 'Q106963', 'pos': [21, 23]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020723.0032', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [41, 45]}, 't': {'id': 'Q22368', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020901.0081', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [8, 11]}, 't': {'id': 'Q473046', 'pos': [15, 17]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020901.0108', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [12, 16]}, 't': {'id': 'Q473046', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020904.0303', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [18, 21]}, 't': {'id': 'Q473046', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020906.0205', 'sentence_id': 5, 'h': {'id': 'Q7825', 'pos': [17, 20]}, 't': {'id': 'Q473046', 'pos': [21, 23]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020907.0006', 'sentence_id': 5, 'h': {'id': 'Q7825', 'pos': [27, 30]}, 't': {'id': 'Q473046', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20021017.0275', 'sentence_id': 1, 'h': {'id': 'Q154797', 'pos': [7, 8]}, 't': {'id': 'Q62703', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990628.0375', 'sentence_id': 7, 'h': {'id': 'Q187009', 'pos': [20, 21]}, 't': {'id': 'Q60206', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990714.0436', 'sentence_id': 6, 'h': {'id': 'Q187009', 'pos': [2, 3]}, 't': {'id': 'Q60206', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950503.0193', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [5, 9]}, 't': {'id': 'Q956652', 'pos': [18, 20]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950424.0085', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [5, 9]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950501.0029', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [12, 16]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950502.0244', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [12, 16]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950503.0049', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [3, 7]}, 't': {'id': 'Q956652', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950509.0066', 'sentence_id': 4, 'h': {'id': 'Q7825', 'pos': [13, 17]}, 't': {'id': 'Q956652', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950511.0223', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [5, 9]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19960727.0122', 'sentence_id': 5, 'h': {'id': 'Q193272', 'pos': [15, 22]}, 't': {'id': 'Q207942', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19960731.0029', 'sentence_id': 1, 'h': {'id': 'Q193272', 'pos': [9, 16]}, 't': {'id': 'Q207942', 'pos': [21, 23]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19960731.0175', 'sentence_id': 1, 'h': {'id': 'Q193272', 'pos': [16, 23]}, 't': {'id': 'Q207942', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20000714.0033', 'sentence_id': 18, 'h': {'id': 'Q546881', 'pos': [21, 23]}, 't': {'id': 'Q1556889', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021115.0008', 'sentence_id': 1, 'h': {'id': 'Q17427', 'pos': [4, 7]}, 't': {'id': 'Q15029', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021116.0127', 'sentence_id': 2, 'h': {'id': 'Q17427', 'pos': [12, 16]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021119.0047', 'sentence_id': 2, 'h': {'id': 'Q17427', 'pos': [1, 5]}, 't': {'id': 'Q15029', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030313.0386', 'sentence_id': 2, 'h': {'id': 'Q209151', 'pos': [6, 7]}, 't': {'id': 'Q4358003', 'pos': [15, 17]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030610.0729', 'sentence_id': 5, 'h': {'id': 'Q7156', 'pos': [21, 23]}, 't': {'id': 'Q311611', 'pos': [25, 27]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030615.0276', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [4, 6]}, 't': {'id': 'Q311611', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030615.0298', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [7, 9]}, 't': {'id': 'Q311611', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030615.0303', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [7, 9]}, 't': {'id': 'Q311611', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030615.0306', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [7, 9]}, 't': {'id': 'Q311611', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030615.0312', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [7, 9]}, 't': {'id': 'Q311611', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030615.0319', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [7, 9]}, 't': {'id': 'Q311611', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0566', 'sentence_id': 2, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0571', 'sentence_id': 8, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0590', 'sentence_id': 8, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0629', 'sentence_id': 12, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0639', 'sentence_id': 14, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0694', 'sentence_id': 17, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0728', 'sentence_id': 13, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030617.0757', 'sentence_id': 13, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030620.0165', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [0, 2]}, 't': {'id': 'Q311611', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_20021114.0229', 'sentence_id': 7, 'h': {'id': 'Q17427', 'pos': [6, 10]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_20021114.0310', 'sentence_id': 1, 'h': {'id': 'Q17427', 'pos': [6, 10]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031103.0173', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [2, 5]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031103.0299', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [2, 5]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031103.0311', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [2, 5]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031106.0570', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [2, 5]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031108.0526', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [1, 4]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031208.0558', 'sentence_id': 4, 'h': {'id': 'Q488523', 'pos': [6, 10]}, 't': {'id': 'Q1700898', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031103.0145', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [27, 30]}, 't': {'id': 'Q152905', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031103.0146', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [27, 30]}, 't': {'id': 'Q152905', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031106.0657', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [1, 4]}, 't': {'id': 'Q152905', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_20000819.0193', 'sentence_id': 1, 'h': {'id': 'Q192334', 'pos': [10, 18]}, 't': {'id': 'Q6139864', 'pos': [18, 20]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19960624.0512', 'sentence_id': 1, 'h': {'id': 'Q133396', 'pos': [1, 2]}, 't': {'id': 'Q983154', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19960703.0404', 'sentence_id': 2, 'h': {'id': 'Q903822', 'pos': [22, 25]}, 't': {'id': 'Q706735', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20030210.0243', 'sentence_id': 6, 'h': {'id': 'Q193272', 'pos': [11, 17]}, 't': {'id': 'Q51005', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20030227.0322', 'sentence_id': 4, 'h': {'id': 'Q133396', 'pos': [0, 1]}, 't': {'id': 'Q455854', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20030227.0326', 'sentence_id': 2, 'h': {'id': 'Q133396', 'pos': [0, 1]}, 't': {'id': 'Q455854', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20031229.0169', 'sentence_id': 1, 'h': {'id': 'Q715641', 'pos': [3, 5]}, 't': {'id': 'Q188296', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19960801.0062', 'sentence_id': 9, 'h': {'id': 'Q193272', 'pos': [25, 32]}, 't': {'id': 'Q207942', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980824.0019', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [8, 11]}, 't': {'id': 'Q706973', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980825.0014', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [8, 11]}, 't': {'id': 'Q706973', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980826.0021', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [0, 3]}, 't': {'id': 'Q706973', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980828.0022', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [6, 9]}, 't': {'id': 'Q706973', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950523.0522', 'sentence_id': 8, 'h': {'id': 'Q7825', 'pos': [7, 11]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950523.0600', 'sentence_id': 8, 'h': {'id': 'Q7825', 'pos': [7, 11]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950530.0289', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020805.0178', 'sentence_id': 30, 'h': {'id': 'Q903822', 'pos': [2, 5]}, 't': {'id': 'Q22368', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020913.0088', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q473046', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021202.0472', 'sentence_id': 4, 'h': {'id': 'Q17427', 'pos': [8, 11]}, 't': {'id': 'Q15029', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980614.0676', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [21, 24]}, 't': {'id': 'Q159844', 'pos': [25, 27]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0381', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0486', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0503', 'sentence_id': 2, 'h': {'id': 'Q8901', 'pos': [10, 13]}, 't': {'id': 'Q159844', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0757', 'sentence_id': 10, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [22, 24]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0873', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0873', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0923', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0976', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [17, 18]}, 't': {'id': 'Q483437', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.0976', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [17, 18]}, 't': {'id': 'Q483437', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1060', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [36, 37]}, 't': {'id': 'Q483437', 'pos': [38, 40]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1082', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1082', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1088', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1122', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1129', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1171', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1182', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1187', 'sentence_id': 8, 'h': {'id': 'Q253414', 'pos': [40, 41]}, 't': {'id': 'Q483437', 'pos': [42, 44]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1194', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1201', 'sentence_id': 8, 'h': {'id': 'Q253414', 'pos': [40, 41]}, 't': {'id': 'Q483437', 'pos': [42, 44]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1202', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1350', 'sentence_id': 20, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1352', 'sentence_id': 20, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1375', 'sentence_id': 20, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980619.1378', 'sentence_id': 20, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0191', 'sentence_id': 22, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0369', 'sentence_id': 5, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0437', 'sentence_id': 20, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0521', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [6, 7]}, 't': {'id': 'Q483437', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0573', 'sentence_id': 5, 'h': {'id': 'Q253414', 'pos': [29, 30]}, 't': {'id': 'Q483437', 'pos': [31, 33]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0586', 'sentence_id': 22, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0671', 'sentence_id': 18, 'h': {'id': 'Q253414', 'pos': [17, 18]}, 't': {'id': 'Q483437', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0746', 'sentence_id': 23, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980620.0753', 'sentence_id': 23, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.0756', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [4, 5]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.0845', 'sentence_id': 24, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.0909', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [5, 6]}, 't': {'id': 'Q483437', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.0921', 'sentence_id': 26, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.0922', 'sentence_id': 26, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.0940', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [10, 11]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1026', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [10, 11]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1063', 'sentence_id': 31, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1064', 'sentence_id': 31, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1148', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [10, 11]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1149', 'sentence_id': 33, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1151', 'sentence_id': 33, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1365', 'sentence_id': 40, 'h': {'id': 'Q253414', 'pos': [6, 7]}, 't': {'id': 'Q483437', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1373', 'sentence_id': 40, 'h': {'id': 'Q253414', 'pos': [6, 7]}, 't': {'id': 'Q483437', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1387', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1389', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1401', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
