{'doc_id': 'CNA_ENG_19980523.0019', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [5, 8]}, 't': {'id': 'Q706973', 'pos': [38, 40]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990613.0107', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [37, 39]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990613.0107', 'sentence_id': 9, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [37, 39]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990615.0001', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [7, 8]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990623.0062', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990606.0155', 'sentence_id': 20, 'h': {'id': 'Q187009', 'pos': [9, 10]}, 't': {'id': 'Q60206', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990606.0298', 'sentence_id': 6, 'h': {'id': 'Q187009', 'pos': [5, 6]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990606.0317', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [5, 6]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990606.0542', 'sentence_id': 8, 'h': {'id': 'Q187009', 'pos': [5, 6]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990606.0635', 'sentence_id': 8, 'h': {'id': 'Q187009', 'pos': [5, 6]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990608.0171', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990608.0202', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990608.0262', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990608.0268', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990608.0297', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990614.1058', 'sentence_id': 6, 'h': {'id': 'Q187009', 'pos': [31, 32]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0172', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0248', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0269', 'sentence_id': 5, 'h': {'id': 'Q187009', 'pos': [3, 4]}, 't': {'id': 'Q60206', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0537', 'sentence_id': 4, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0553', 'sentence_id': 4, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0556', 'sentence_id': 4, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0908', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [7, 8]}, 't': {'id': 'Q60206', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0908', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [7, 8]}, 't': {'id': 'Q60206', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0999', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [7, 8]}, 't': {'id': 'Q60206', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990622.0999', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [7, 8]}, 't': {'id': 'Q60206', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0150', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0150', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0178', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0674', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0674', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0747', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.0747', 'sentence_id': 2, 'h': {'id': 'Q187009', 'pos': [8, 9]}, 't': {'id': 'Q60206', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990623.1113', 'sentence_id': 3, 'h': {'id': 'Q187009', 'pos': [12, 13]}, 't': {'id': 'Q60206', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990625.1006', 'sentence_id': 7, 'h': {'id': 'Q187009', 'pos': [12, 13]}, 't': {'id': 'Q60206', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990625.1053', 'sentence_id': 7, 'h': {'id': 'Q187009', 'pos': [12, 13]}, 't': {'id': 'Q60206', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990625.1142', 'sentence_id': 6, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990625.1151', 'sentence_id': 6, 'h': {'id': 'Q187009', 'pos': [10, 11]}, 't': {'id': 'Q60206', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980502.0069', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [29, 32]}, 't': {'id': 'Q159844', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980502.0132', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [34, 37]}, 't': {'id': 'Q159844', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980502.0217', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [30, 33]}, 't': {'id': 'Q159844', 'pos': [24, 26]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020806.0336', 'sentence_id': 2, 'h': {'id': 'Q7825', 'pos': [29, 33]}, 't': {'id': 'Q473046', 'pos': [25, 27]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020816.0171', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q473046', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990618.0317', 'sentence_id': 28, 'h': {'id': 'Q187009', 'pos': [6, 7]}, 't': {'id': 'Q60206', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950411.0109', 'sentence_id': 15, 'h': {'id': 'Q7825', 'pos': [31, 35]}, 't': {'id': 'Q956652', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950419.0207', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [5, 9]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20030603.0228', 'sentence_id': 1, 'h': {'id': 'Q7156', 'pos': [3, 5]}, 't': {'id': 'Q311611', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19941202.0206', 'sentence_id': 15, 'h': {'id': 'Q7825', 'pos': [20, 24]}, 't': {'id': 'Q964396', 'pos': [42, 44]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_20021025.0051', 'sentence_id': 12, 'h': {'id': 'Q17427', 'pos': [7, 11]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031016.0407', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [6, 9]}, 't': {'id': 'Q152905', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031016.0685', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [10, 13]}, 't': {'id': 'Q152905', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031016.0691', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [13, 16]}, 't': {'id': 'Q152905', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031016.0705', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [14, 17]}, 't': {'id': 'Q152905', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031016.0746', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [13, 16]}, 't': {'id': 'Q152905', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031016.0768', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [13, 16]}, 't': {'id': 'Q152905', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20031016.0273', 'sentence_id': 2, 'h': {'id': 'Q876402', 'pos': [5, 9]}, 't': {'id': 'Q57371', 'pos': [29, 31]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941202.0159', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [25, 29]}, 't': {'id': 'Q964396', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941209.0165', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [11, 14]}, 't': {'id': 'Q964396', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941220.0108', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [9, 12]}, 't': {'id': 'Q964396', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19941221.0112', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [9, 12]}, 't': {'id': 'Q964396', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980726.0003', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [12, 15]}, 't': {'id': 'Q706973', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980727.0036', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [13, 17]}, 't': {'id': 'Q706973', 'pos': [21, 23]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_19980801.0021', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [2, 5]}, 't': {'id': 'Q706973', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950426.0101', 'sentence_id': 2, 'h': {'id': 'Q7825', 'pos': [16, 19]}, 't': {'id': 'Q956652', 'pos': [35, 37]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950510.0823', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [3, 7]}, 't': {'id': 'Q956652', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950510.0861', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [3, 7]}, 't': {'id': 'Q956652', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19950511.0967', 'sentence_id': 6, 'h': {'id': 'Q7825', 'pos': [17, 20]}, 't': {'id': 'Q956652', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020715.0072', 'sentence_id': 16, 'h': {'id': 'Q903822', 'pos': [13, 16]}, 't': {'id': 'Q22368', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020715.0081', 'sentence_id': 16, 'h': {'id': 'Q903822', 'pos': [13, 16]}, 't': {'id': 'Q22368', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20020723.0172', 'sentence_id': 19, 'h': {'id': 'Q903822', 'pos': [12, 15]}, 't': {'id': 'Q22368', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021017.0321', 'sentence_id': 1, 'h': {'id': 'Q154797', 'pos': [1, 2]}, 't': {'id': 'Q62703', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021022.0280', 'sentence_id': 2, 'h': {'id': 'Q154797', 'pos': [4, 5]}, 't': {'id': 'Q62703', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021022.0567', 'sentence_id': 2, 'h': {'id': 'Q154797', 'pos': [4, 5]}, 't': {'id': 'Q62703', 'pos': [7, 9]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021115.0022', 'sentence_id': 4, 'h': {'id': 'Q17427', 'pos': [19, 23]}, 't': {'id': 'Q15029', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021115.0137', 'sentence_id': 4, 'h': {'id': 'Q17427', 'pos': [21, 25]}, 't': {'id': 'Q15029', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20021118.0262', 'sentence_id': 2, 'h': {'id': 'Q17427', 'pos': [30, 33]}, 't': {'id': 'Q15029', 'pos': [26, 28]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20000716.0134', 'sentence_id': 10, 'h': {'id': 'Q546881', 'pos': [5, 7]}, 't': {'id': 'Q1556889', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20000727.0145', 'sentence_id': 3, 'h': {'id': 'Q7156', 'pos': [8, 10]}, 't': {'id': 'Q2469442', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980529.1002', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980529.1042', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980529.1728', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980529.1747', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980601.1108', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980603.0135', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.0413', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [12, 13]}, 't': {'id': 'Q483437', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.0690', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.0799', 'sentence_id': 9, 'h': {'id': 'Q253414', 'pos': [11, 12]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.0855', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [12, 13]}, 't': {'id': 'Q483437', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.1257', 'sentence_id': 5, 'h': {'id': 'Q253414', 'pos': [26, 27]}, 't': {'id': 'Q483437', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.1352', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [12, 13]}, 't': {'id': 'Q483437', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.1832', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [47, 48]}, 't': {'id': 'Q483437', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980605.1835', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [47, 48]}, 't': {'id': 'Q483437', 'pos': [27, 29]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980606.0137', 'sentence_id': 16, 'h': {'id': 'Q253414', 'pos': [45, 46]}, 't': {'id': 'Q483437', 'pos': [25, 27]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980606.0326', 'sentence_id': 26, 'h': {'id': 'Q253414', 'pos': [45, 46]}, 't': {'id': 'Q483437', 'pos': [25, 27]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980606.0377', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980606.0491', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980607.0604', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [43, 44]}, 't': {'id': 'Q483437', 'pos': [40, 42]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980607.0629', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [22, 23]}, 't': {'id': 'Q483437', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980607.0973', 'sentence_id': 28, 'h': {'id': 'Q253414', 'pos': [4, 5]}, 't': {'id': 'Q483437', 'pos': [40, 42]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980607.0973', 'sentence_id': 28, 'h': {'id': 'Q253414', 'pos': [4, 5]}, 't': {'id': 'Q483437', 'pos': [40, 42]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.0443', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [16, 17]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.0623', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [16, 17]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.0708', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.0867', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.1030', 'sentence_id': 5, 'h': {'id': 'Q253414', 'pos': [2, 3]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.1067', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.1124', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.1622', 'sentence_id': 10, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980608.1632', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [11, 12]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980609.1511', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980609.1708', 'sentence_id': 7, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980610.0783', 'sentence_id': 13, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980611.1104', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [2, 3]}, 't': {'id': 'Q483437', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980613.0332', 'sentence_id': 14, 'h': {'id': 'Q253414', 'pos': [12, 13]}, 't': {'id': 'Q483437', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980614.0965', 'sentence_id': 13, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980614.0966', 'sentence_id': 13, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980615.0682', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.0312', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.0664', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.0713', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.0772', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.0862', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.0944', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.1003', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.1007', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.1037', 'sentence_id': 18, 'h': {'id': 'Q253414', 'pos': [30, 31]}, 't': {'id': 'Q483437', 'pos': [32, 34]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980617.1205', 'sentence_id': 3, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.0664', 'sentence_id': 12, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1021', 'sentence_id': 12, 'h': {'id': 'Q253414', 'pos': [21, 22]}, 't': {'id': 'Q483437', 'pos': [23, 25]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1128', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1152', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [14, 15]}, 't': {'id': 'Q483437', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1157', 'sentence_id': 8, 'h': {'id': 'Q253414', 'pos': [11, 12]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1165', 'sentence_id': 4, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1175', 'sentence_id': 8, 'h': {'id': 'Q253414', 'pos': [11, 12]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980618.1226', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [23, 24]}, 't': {'id': 'Q483437', 'pos': [25, 27]}, 'relation': 'P488@start'}
